"縣市","鄉鎮區","統計期","類別","基地臺"
"屏東縣","屏東縣麟洛鄉","1060630","4G","37"
"屏東縣","屏東縣鹽埔鄉","1060630","2G","5"
"屏東縣","屏東縣鹽埔鄉","1060630","3G","44"
"屏東縣","屏東縣鹽埔鄉","1060630","4G","56"
"苗栗縣","苗栗縣三義鄉","1060630","2G","11"
"苗栗縣","苗栗縣三義鄉","1060630","3G","97"
"苗栗縣","苗栗縣三義鄉","1060630","4G","116"
"苗栗縣","苗栗縣三灣鄉","1060630","2G","2"
"苗栗縣","苗栗縣三灣鄉","1060630","3G","27"
"苗栗縣","苗栗縣三灣鄉","1060630","4G","36"
"苗栗縣","苗栗縣大湖鄉","1060630","2G","6"
"苗栗縣","苗栗縣大湖鄉","1060630","3G","38"
"苗栗縣","苗栗縣大湖鄉","1060630","4G","61"
"苗栗縣","苗栗縣公館鄉","1060630","2G","8"
"苗栗縣","苗栗縣公館鄉","1060630","3G","72"
"苗栗縣","苗栗縣公館鄉","1060630","4G","84"
"苗栗縣","苗栗縣竹南鎮","1060630","2G","22"
"苗栗縣","苗栗縣竹南鎮","1060630","3G","265"
"苗栗縣","苗栗縣竹南鎮","1060630","4G","279"
"苗栗縣","苗栗縣西湖鄉","1060630","2G","6"
"苗栗縣","苗栗縣西湖鄉","1060630","3G","45"
"苗栗縣","苗栗縣西湖鄉","1060630","4G","54"
"苗栗縣","苗栗縣卓蘭鎮","1060630","2G","4"
"苗栗縣","苗栗縣卓蘭鎮","1060630","3G","45"
"苗栗縣","苗栗縣卓蘭鎮","1060630","4G","57"
"苗栗縣","苗栗縣南庄鄉","1060630","2G","5"
"苗栗縣","苗栗縣南庄鄉","1060630","3G","47"
"苗栗縣","苗栗縣南庄鄉","1060630","4G","75"
"苗栗縣","苗栗縣後龍鎮","1060630","2G","11"
"苗栗縣","苗栗縣後龍鎮","1060630","3G","104"
"苗栗縣","苗栗縣後龍鎮","1060630","4G","137"
"苗栗縣","苗栗縣苗栗市","1060630","2G","24"
"苗栗縣","苗栗縣苗栗市","1060630","3G","200"
"苗栗縣","苗栗縣苗栗市","1060630","4G","235"
"苗栗縣","苗栗縣苑裡鄉","1060630","4G","1"
"苗栗縣","苗栗縣苑裡鎮","1060630","2G","8"
"苗栗縣","苗栗縣苑裡鎮","1060630","3G","71"
"苗栗縣","苗栗縣苑裡鎮","1060630","4G","85"
"苗栗縣","苗栗縣泰安鄉","1060630","2G","2"
"苗栗縣","苗栗縣泰安鄉","1060630","3G","46"
"苗栗縣","苗栗縣泰安鄉","1060630","4G","58"
"苗栗縣","苗栗縣通霄鎮","1060630","2G","10"
"苗栗縣","苗栗縣通霄鎮","1060630","3G","126"
"苗栗縣","苗栗縣通霄鎮","1060630","4G","146"
"苗栗縣","苗栗縣造橋鄉","1060630","2G","10"
"苗栗縣","苗栗縣造橋鄉","1060630","3G","103"
"苗栗縣","苗栗縣造橋鄉","1060630","4G","107"
"苗栗縣","苗栗縣獅潭鄉","1060630","2G","4"
"苗栗縣","苗栗縣獅潭鄉","1060630","3G","31"
"苗栗縣","苗栗縣獅潭鄉","1060630","4G","48"
"苗栗縣","苗栗縣銅鑼鄉","1060630","2G","8"
"苗栗縣","苗栗縣銅鑼鄉","1060630","3G","93"
"苗栗縣","苗栗縣銅鑼鄉","1060630","4G","103"
"苗栗縣","苗栗縣頭份市","1060630","2G","21"
"苗栗縣","苗栗縣頭份市","1060630","3G","222"
"苗栗縣","苗栗縣頭份市","1060630","4G","254"
"苗栗縣","苗栗縣頭屋鄉","1060630","2G","9"
"苗栗縣","苗栗縣頭屋鄉","1060630","3G","45"
"苗栗縣","苗栗縣頭屋鄉","1060630","4G","60"
"桃園市","桃園市八德區","1060630","2G","23"
"桃園市","桃園市八德區","1060630","3G","218"
"桃園市","桃園市八德區","1060630","4G","285"
"桃園市","桃園市大園區","1060630","2G","28"
"桃園市","桃園市大園區","1060630","3G","231"
"桃園市","桃園市大園區","1060630","4G","328"
"桃園市","桃園市大溪區","1060630","2G","34"
"桃園市","桃園市大溪區","1060630","3G","181"
"桃園市","桃園市大溪區","1060630","4G","263"
"桃園市","桃園市中壢區","1060630","2G","91"
"桃園市","桃園市中壢區","1060630","3G","568"
"桃園市","桃園市中壢區","1060630","4G","720"
"桃園市","桃園市平鎮","1060630","4G","1"
"桃園市","桃園市平鎮區","1060630","2G","39"
"桃園市","桃園市平鎮區","1060630","3G","225"
"桃園市","桃園市平鎮區","1060630","4G","302"
"桃園市","桃園市桃園區","1060630","2G","79"
"桃園市","桃園市桃園區","1060630","3G","458"
"桃園市","桃園市桃園區","1060630","4G","574"
"桃園市","桃園市復興區","1060630","2G","13"
"桃園市","桃園市復興區","1060630","3G","67"
"桃園市","桃園市復興區","1060630","4G","101"
"桃園市","桃園市新屋區","1060630","2G","9"
"桃園市","桃園市新屋區","1060630","3G","85"
"桃園市","桃園市新屋區","1060630","4G","117"
"桃園市","桃園市楊梅區","1060630","2G","43"
"桃園市","桃園市楊梅區","1060630","3G","276"
"桃園市","桃園市楊梅區","1060630","4G","375"
"桃園市","桃園市龍潭區","1060630","2G","40"
"桃園市","桃園市龍潭區","1060630","3G","247"
"桃園市","桃園市龍潭區","1060630","4G","349"
"桃園市","桃園市龜山區","1060630","2G","66"
"桃園市","桃園市龜山區","1060630","3G","386"
"桃園市","桃園市龜山區","1060630","4G","453"
"桃園市","桃園市蘆竹區","1060630","2G","30"
"桃園市","桃園市蘆竹區","1060630","3G","251"
"桃園市","桃園市蘆竹區","1060630","4G","349"
"桃園市","桃園市觀音區","1060630","2G","13"
"桃園市","桃園市觀音區","1060630","3G","123"
"桃園市","桃園市觀音區","1060630","4G","162"
"高雄市","高雄市","1060630","4G","1"
"高雄市","高雄市三民區","1060630","2G","84"
"高雄市","高雄市三民區","1060630","3G","452"
"高雄市","高雄市三民區","1060630","4G","603"
"高雄市","高雄市大社區","1060630","2G","7"
"高雄市","高雄市大社區","1060630","3G","60"
"高雄市","高雄市大社區","1060630","4G","82"
"高雄市","高雄市大寮區","1060630","2G","30"
"高雄市","高雄市大寮區","1060630","3G","158"
"高雄市","高雄市大寮區","1060630","4G","228"
"高雄市","高雄市大樹區","1060630","2G","22"
"高雄市","高雄市大樹區","1060630","3G","139"
"高雄市","高雄市大樹區","1060630","4G","198"
"高雄市","高雄市小港區","1060630","2G","40"
"高雄市","高雄市小港區","1060630","3G","228"
"高雄市","高雄市小港區","1060630","4G","345"
"高雄市","高雄市仁武區","1060630","2G","20"
"高雄市","高雄市仁武區","1060630","3G","143"
"高雄市","高雄市仁武區","1060630","4G","203"
"高雄市","高雄市內門區","1060630","2G","6"
"高雄市","高雄市內門區","1060630","3G","38"
"高雄市","高雄市內門區","1060630","4G","55"
"高雄市","高雄市六龜區","1060630","2G","9"
"高雄市","高雄市六龜區","1060630","3G","59"
"高雄市","高雄市六龜區","1060630","4G","75"
"高雄市","高雄市左營區","1060630","2G","43"
"高雄市","高雄市左營區","1060630","3G","249"
"高雄市","高雄市左營區","1060630","4G","366"
"高雄市","高雄市永安區","1060630","2G","3"
"高雄市","高雄市永安區","1060630","3G","35"
"高雄市","高雄市永安區","1060630","4G","45"
"高雄市","高雄市田寮區","1060630","2G","4"
"高雄市","高雄市田寮區","1060630","3G","31"
"高雄市","高雄市田寮區","1060630","4G","47"
"高雄市","高雄市甲仙區","1060630","2G","1"
"高雄市","高雄市甲仙區","1060630","3G","27"
"高雄市","高雄市甲仙區","1060630","4G","36"
"高雄市","高雄市杉林區","1060630","2G","4"
"高雄市","高雄市杉林區","1060630","3G","23"
"高雄市","高雄市杉林區","1060630","4G","36"
"高雄市","高雄市那瑪夏區","1060630","2G","2"
"高雄市","高雄市那瑪夏區","1060630","3G","8"
"高雄市","高雄市那瑪夏區","1060630","4G","10"
"高雄市","高雄市岡山區","1060630","2G","22"
"高雄市","高雄市岡山區","1060630","3G","135"
"高雄市","高雄市岡山區","1060630","4G","189"
"高雄市","高雄市林園區","1060630","2G","12"
"高雄市","高雄市林園區","1060630","3G","77"
"高雄市","高雄市林園區","1060630","4G","121"
"高雄市","高雄市阿蓮區","1060630","2G","5"
"高雄市","高雄市阿蓮區","1060630","3G","40"
"高雄市","高雄市阿蓮區","1060630","4G","51"
"高雄市","高雄市前金區","1060630","2G","17"
"高雄市","高雄市前金區","1060630","3G","116"
"高雄市","高雄市前金區","1060630","4G","150"
"高雄市","高雄市前金區高雄捷運市","1060630","3G","1"
"高雄市","高雄市前金區高雄捷運市","1060630","4G","1"
"高雄市","高雄市前鎮","1060630","2G","28"
"高雄市","高雄市前鎮","1060630","3G","29"
"高雄市","高雄市前鎮","1060630","4G","33"
"高雄市","高雄市前鎮區","1060630","2G","24"
"高雄市","高雄市前鎮區","1060630","3G","304"
"高雄市","高雄市前鎮區","1060630","4G","408"
"高雄市","高雄市美濃區","1060630","2G","14"
"高雄市","高雄市美濃區","1060630","3G","70"
"高雄市","高雄市美濃區","1060630","4G","79"
"高雄市","高雄市茄萣區","1060630","2G","6"
"高雄市","高雄市茄萣區","1060630","3G","26"
"高雄市","高雄市茄萣區","1060630","4G","46"
"高雄市","高雄市茂林區","1060630","2G","2"
"高雄市","高雄市茂林區","1060630","3G","13"
"高雄市","高雄市茂林區","1060630","4G","24"
"高雄市","高雄市苓雅區","1060630","2G","78"
"高雄市","高雄市苓雅區","1060630","3G","306"
"高雄市","高雄市苓雅區","1060630","4G","386"
"高雄市","高雄市桃源區","1060630","2G","3"
"高雄市","高雄市桃源區","1060630","3G","27"
"高雄市","高雄市桃源區","1060630","4G","32"
"高雄市","高雄市梓官區","1060630","2G","6"
"高雄市","高雄市梓官區","1060630","3G","41"
"高雄市","高雄市梓官區","1060630","4G","62"
"高雄市","高雄市鳥松區","1060630","2G","19"
"高雄市","高雄市鳥松區","1060630","3G","101"
"高雄市","高雄市鳥松區","1060630","4G","156"
"高雄市","高雄市湖內區","1060630","2G","11"
"高雄市","高雄市湖內區","1060630","3G","50"
"高雄市","高雄市湖內區","1060630","4G","61"
"高雄市","高雄市新興區","1060630","2G","46"
"高雄市","高雄市新興區","1060630","3G","172"
"高雄市","高雄市新興區","1060630","4G","208"
"高雄市","高雄市楠梓加工出口區","1060630","4G","1"
"高雄市","高雄市楠梓區","1060630","2G","34"
"高雄市","高雄市楠梓區","1060630","3G","207"
"高雄市","高雄市楠梓區","1060630","4G","270"
"高雄市","高雄市路竹區","1060630","2G","23"
"高雄市","高雄市路竹區","1060630","3G","88"
"高雄市","高雄市路竹區","1060630","4G","122"
"高雄市","高雄市鼓山區","1060630","2G","30"
"高雄市","高雄市鼓山區","1060630","3G","154"
"高雄市","高雄市鼓山區","1060630","4G","191"
"高雄市","高雄市旗山區","1060630","2G","17"
"高雄市","高雄市旗山區","1060630","3G","101"
"高雄市","高雄市旗山區","1060630","4G","122"
"高雄市","高雄市旗津區","1060630","2G","4"
"高雄市","高雄市旗津區","1060630","3G","27"
"高雄市","高雄市旗津區","1060630","4G","38"
"高雄市","高雄市鳳山區","1060630","2G","65"
"高雄市","高雄市鳳山區","1060630","3G","312"
"高雄市","高雄市鳳山區","1060630","4G","437"
"高雄市","高雄市橋頭區","1060630","2G","11"
"高雄市","高雄市橋頭區","1060630","3G","60"
"高雄市","高雄市橋頭區","1060630","4G","91"
"高雄市","高雄市燕巢區","1060630","2G","13"
"高雄市","高雄市燕巢區","1060630","3G","107"
"高雄市","高雄市燕巢區","1060630","4G","155"
"高雄市","高雄市彌陀區","1060630","2G","1"
"高雄市","高雄市彌陀區","1060630","3G","26"
"高雄市","高雄市彌陀區","1060630","4G","36"
"高雄市","高雄市鹽埕區","1060630","2G","14"
"高雄市","高雄市鹽埕區","1060630","3G","56"
"高雄市","高雄市鹽埕區","1060630","4G","81"
"基隆市","基隆市","1060630","2G","1"
"基隆市","基隆市七堵區","1060630","2G","15"
"基隆市","基隆市七堵區","1060630","3G","106"
"基隆市","基隆市七堵區","1060630","4G","172"
"基隆市","基隆市中山區","1060630","2G","3"
"基隆市","基隆市中山區","1060630","3G","44"
"基隆市","基隆市中山區","1060630","4G","71"
"基隆市","基隆市中正區","1060630","2G","23"
"基隆市","基隆市中正區","1060630","3G","105"
"基隆市","基隆市中正區","1060630","4G","124"
"基隆市","基隆市仁愛區","1060630","2G","19"
"基隆市","基隆市仁愛區","1060630","3G","70"
"基隆市","基隆市仁愛區","1060630","4G","104"
"基隆市","基隆市安樂區","1060630","2G","20"
"基隆市","基隆市安樂區","1060630","3G","89"
"基隆市","基隆市安樂區","1060630","4G","113"
"基隆市","基隆市信義區","1060630","2G","15"
"基隆市","基隆市信義區","1060630","3G","76"
"基隆市","基隆市信義區","1060630","4G","91"
"基隆市","基隆市暖暖區","1060630","2G","6"
"基隆市","基隆市暖暖區","1060630","3G","47"
"基隆市","基隆市暖暖區","1060630","4G","61"
"連江縣","連江縣北竿鄉","1060630","2G","5"
"連江縣","連江縣北竿鄉","1060630","3G","19"
"連江縣","連江縣北竿鄉","1060630","4G","19"
"連江縣","連江縣東引鄉","1060630","2G","8"
"連江縣","連江縣東引鄉","1060630","3G","14"
"連江縣","連江縣東引鄉","1060630","4G","10"
"連江縣","連江縣南竿鄉","1060630","2G","18"
"連江縣","連江縣南竿鄉","1060630","3G","42"
"連江縣","連江縣南竿鄉","1060630","4G","52"
"連江縣","連江縣莒光鄉","1060630","2G","3"
"連江縣","連江縣莒光鄉","1060630","3G","5"
"連江縣","連江縣莒光鄉","1060630","4G","11"
"雲林縣","雲林縣二崙鄉","1060630","2G","2"
"雲林縣","雲林縣二崙鄉","1060630","3G","33"
"雲林縣","雲林縣二崙鄉","1060630","4G","55"
"雲林縣","雲林縣口湖鄉","1060630","2G","5"
"雲林縣","雲林縣口湖鄉","1060630","3G","32"
"雲林縣","雲林縣口湖鄉","1060630","4G","43"
"雲林縣","雲林縣土庫鎮","1060630","2G","2"
"雲林縣","雲林縣土庫鎮","1060630","3G","43"
"雲林縣","雲林縣土庫鎮","1060630","4G","46"
"雲林縣","雲林縣大埤鄉","1060630","2G","5"
"雲林縣","雲林縣大埤鄉","1060630","3G","40"
"雲林縣","雲林縣大埤鄉","1060630","4G","46"
"雲林縣","雲林縣元長鄉","1060630","2G","2"
"雲林縣","雲林縣元長鄉","1060630","3G","55"
"雲林縣","雲林縣元長鄉","1060630","4G","72"
"雲林縣","雲林縣斗六市","1060630","2G","43"
"雲林縣","雲林縣斗六市","1060630","3G","291"
"雲林縣","雲林縣斗六市","1060630","4G","322"
"雲林縣","雲林縣斗六市鎮","1060630","2G","2"
"雲林縣","雲林縣斗南鎮","1060630","2G","16"
"雲林縣","雲林縣斗南鎮","1060630","3G","105"
"雲林縣","雲林縣斗南鎮","1060630","4G","118"
"雲林縣","雲林縣水林鄉","1060630","2G","4"
"雲林縣","雲林縣水林鄉","1060630","3G","49"
"雲林縣","雲林縣水林鄉","1060630","4G","57"
"雲林縣","雲林縣北港鎮","1060630","2G","10"
"雲林縣","雲林縣北港鎮","1060630","3G","65"
"雲林縣","雲林縣北港鎮","1060630","4G","65"
"雲林縣","雲林縣古坑鄉","1060630","2G","9"
"雲林縣","雲林縣古坑鄉","1060630","3G","108"
"雲林縣","雲林縣古坑鄉","1060630","4G","136"
"雲林縣","雲林縣四湖鄉","1060630","2G","6"
"雲林縣","雲林縣四湖鄉","1060630","3G","48"
"雲林縣","雲林縣四湖鄉","1060630","4G","60"
"雲林縣","雲林縣西螺鎮","1060630","2G","14"
"雲林縣","雲林縣西螺鎮","1060630","3G","77"
"雲林縣","雲林縣西螺鎮","1060630","4G","98"
"雲林縣","雲林縣東勢鄉","1060630","2G","4"
"雲林縣","雲林縣東勢鄉","1060630","3G","26"
"雲林縣","雲林縣東勢鄉","1060630","4G","30"
"雲林縣","雲林縣林內鄉","1060630","2G","4"
"雲林縣","雲林縣林內鄉","1060630","3G","47"
"雲林縣","雲林縣林內鄉","1060630","4G","57"
"雲林縣","雲林縣虎尾鎮","1060630","2G","15"
"雲林縣","雲林縣虎尾鎮","1060630","3G","155"
"雲林縣","雲林縣虎尾鎮","1060630","4G","193"
"雲林縣","雲林縣崙背鄉","1060630","2G","6"
"雲林縣","雲林縣崙背鄉","1060630","3G","55"
"雲林縣","雲林縣崙背鄉","1060630","4G","77"
"雲林縣","雲林縣麥寮鄉","1060630","2G","8"
"雲林縣","雲林縣麥寮鄉","1060630","3G","104"
"雲林縣","雲林縣麥寮鄉","1060630","4G","118"
"雲林縣","雲林縣莿桐鄉","1060630","2G","1"
"雲林縣","雲林縣莿桐鄉","1060630","3G","50"
"雲林縣","雲林縣莿桐鄉","1060630","4G","53"
"雲林縣","雲林縣臺西鄉","1060630","2G","5"
"雲林縣","雲林縣臺西鄉","1060630","3G","33"
"雲林縣","雲林縣臺西鄉","1060630","4G","52"
"雲林縣","雲林縣褒忠鄉","1060630","2G","2"
"雲林縣","雲林縣褒忠鄉","1060630","3G","31"
"雲林縣","雲林縣褒忠鄉","1060630","4G","31"
"新北市","新北市八里區","1060630","2G","10"
"新北市","新北市八里區","1060630","3G","85"
"新北市","新北市八里區","1060630","4G","125"
"新北市","新北市三芝區","1060630","2G","9"
"新北市","新北市三芝區","1060630","3G","53"
"新北市","新北市三芝區","1060630","4G","74"
"新北市","新北市三重區","1060630","2G","48"
"新北市","新北市三重區","1060630","3G","299"
"新北市","新北市三重區","1060630","4G","462"
"新北市","新北市三峽區","1060630","2G","39"
"新北市","新北市三峽區","1060630","3G","186"
"新北市","新北市三峽區","1060630","4G","267"
"新北市","新北市土城區","1060630","2G","35"
"新北市","新北市土城區","1060630","3G","211"
"新北市","新北市土城區","1060630","4G","343"
"新北市","新北市中和區","1060630","2G","56"
"新北市","新北市中和區","1060630","3G","367"
"新北市","新北市中和區","1060630","4G","488"
"新北市","新北市五股區","1060630","2G","28"
"新北市","新北市五股區","1060630","3G","160"
"新北市","新北市五股區","1060630","4G","227"
"新北市","新北市平溪區","1060630","2G","2"
"新北市","新北市平溪區","1060630","3G","28"
"新北市","新北市平溪區","1060630","4G","42"
"新北市","新北市永和區","1060630","2G","26"
"新北市","新北市永和區","1060630","3G","120"
"新北市","新北市永和區","1060630","4G","183"
"新北市","新北市石門區","1060630","2G","5"
"新北市","新北市石門區","1060630","3G","33"
"新北市","新北市石門區","1060630","4G","54"
"新北市","新北市石碇區","1060630","2G","19"
